,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
MS,https://www.sec.gov//Archives/edgar/data/895421/000119312519051943/d707577d10k.htm,https://www.sec.gov//Archives/edgar/data/895421/000119312518060831/d500533d10k.htm,https://www.sec.gov//Archives/edgar/data/895421/000119312517059212/d328282d10k.htm,https://www.sec.gov//Archives/edgar/data/895421/000119312516473553/d48186d10k.htm,https://www.sec.gov//Archives/edgar/data/895421/000119312515071980/d869080d10k.htm,https://www.sec.gov//Archives/edgar/data/895421/000119312514067354/d639242d10k.htm,https://www.sec.gov//Archives/edgar/data/895421/000119312513077191/d484822d10k.htm,https://www.sec.gov//Archives/edgar/data/895421/000119312512081807/d262950d10k.htm,https://www.sec.gov//Archives/edgar/data/895421/000119312511050049/d10k.htm,https://www.sec.gov//Archives/edgar/data/895421/000119312510042763/d10k.htm,,,,,,,,
MSI,https://www.sec.gov//Archives/edgar/data/68505/000006850519000006/msi201810-k.htm,https://www.sec.gov//Archives/edgar/data/68505/000006850518000009/msi201710-k.htm,https://www.sec.gov//Archives/edgar/data/68505/000006850517000002/msi201610-k.htm,https://www.sec.gov//Archives/edgar/data/68505/000006850516000017/msi201510-k.htm,https://www.sec.gov//Archives/edgar/data/68505/000006850515000003/msi201410-k.htm,https://www.sec.gov//Archives/edgar/data/68505/000006850514000005/msi201310-k.htm,https://www.sec.gov//Archives/edgar/data/68505/000144530513000205/msi2012123110-k.htm,https://www.sec.gov//Archives/edgar/data/68505/000119312512063569/d280303d10k.htm,https://www.sec.gov//Archives/edgar/data/68505/000119312511039822/d10k.htm,https://www.sec.gov//Archives/edgar/data/68505/000104746910000905/a2196244z10-k.htm,,,,,,,,
MYL,https://www.sec.gov//Archives/edgar/data/1623613/000162361319000008/myl10k_20181231xdoc.htm,https://www.sec.gov//Archives/edgar/data/1623613/000162361318000010/myl10k_20171231xdoc.htm,https://www.sec.gov//Archives/edgar/data/1623613/000162361317000007/myl10k_20161231xdoc.htm,https://www.sec.gov//Archives/edgar/data/1623613/000162361316000046/myl10k_20151231xdoc.htm,,,,,,,,,,,,,,
NDAQ,https://www.sec.gov//Archives/edgar/data/1120193/000112019319000002/ndaq1231201810-k.htm,https://www.sec.gov//Archives/edgar/data/1120193/000112019318000003/ndaq1231201710-k.htm,https://www.sec.gov//Archives/edgar/data/1120193/000112019317000003/ndaq1231201610-k.htm,https://www.sec.gov//Archives/edgar/data/1120193/000112019316000020/ndaq-20151231x10k.htm,https://www.sec.gov//Archives/edgar/data/1120193/000112019315000003/ndaq-20141231x10k.htm,https://www.sec.gov//Archives/edgar/data/1120193/000112019314000002/ndaq-20131231x10k.htm,https://www.sec.gov//Archives/edgar/data/1120193/000119312513069357/d445717d10k.htm,https://www.sec.gov//Archives/edgar/data/1120193/000119312512077518/d259668d10k.htm,https://www.sec.gov//Archives/edgar/data/1120193/000119312511045348/d10k.htm,,,,,,,,,
NOV,https://www.sec.gov//Archives/edgar/data/1021860/000156459019002967/nov-10k_20181231.htm,https://www.sec.gov//Archives/edgar/data/1021860/000119312518048333/d495377d10k.htm,https://www.sec.gov//Archives/edgar/data/1021860/000119312517047937/d313669d10k.htm,https://www.sec.gov//Archives/edgar/data/1021860/000119312516469696/d118658d10k.htm,https://www.sec.gov//Archives/edgar/data/1021860/000095012315003051/d859582d10k.htm,https://www.sec.gov//Archives/edgar/data/1021860/000119312514053283/d646935d10k.htm,https://www.sec.gov//Archives/edgar/data/1021860/000119312513070840/d458841d10k.htm,https://www.sec.gov//Archives/edgar/data/1021860/000119312512074776/d267762d10k.htm,https://www.sec.gov//Archives/edgar/data/1021860/000095012311017063/h78222e10vk.htm,https://www.sec.gov//Archives/edgar/data/1021860/000095012310017647/h69020e10vk.htm,,,,,,,,
NAVI,https://www.sec.gov//Archives/edgar/data/1593538/000156459019004187/navi-10k_20181231.htm,https://www.sec.gov//Archives/edgar/data/1593538/000156459018003273/navi-10k_20171231.htm,https://www.sec.gov//Archives/edgar/data/1593538/000119312517056358/d293261d10k.htm,https://www.sec.gov//Archives/edgar/data/1593538/000119312516478393/d35213d10k.htm,https://www.sec.gov//Archives/edgar/data/1593538/000119312515070145/d832950d10k.htm,,,,,,,,,,,,,
NKTR,https://www.sec.gov//Archives/edgar/data/906709/000156459019005639/nktr-10k_20181231.htm,https://www.sec.gov//Archives/edgar/data/906709/000156459018004105/nktr-10k_20171231.htm,https://www.sec.gov//Archives/edgar/data/906709/000156459017003064/nktr-10k_20161231.htm,https://www.sec.gov//Archives/edgar/data/906709/000156459016013759/nktr-10k_20151231.htm,https://www.sec.gov//Archives/edgar/data/906709/000119312515063338/d842626d10k.htm,https://www.sec.gov//Archives/edgar/data/906709/000119312514073093/d646233d10k.htm,https://www.sec.gov//Archives/edgar/data/906709/000119312513085500/d448841d10k.htm,https://www.sec.gov//Archives/edgar/data/906709/000119312512089389/d262604d10k.htm,,,,,,,,,,
NTAP,https://www.sec.gov//Archives/edgar/data/1002047/000156459019022779/ntap-10k_20190426.htm,https://www.sec.gov//Archives/edgar/data/1002047/000156459018015820/ntap-10k_20180427.htm,https://www.sec.gov//Archives/edgar/data/1002047/000156459017012758/ntap-10k_20170428.htm,https://www.sec.gov//Archives/edgar/data/1002047/000156459016020754/ntap-10k_20160429.htm,https://www.sec.gov//Archives/edgar/data/1002047/000156459015005051/ntap-10k_20150424.htm,https://www.sec.gov//Archives/edgar/data/1002047/000119312514239169/d691214d10k.htm,https://www.sec.gov//Archives/edgar/data/1002047/000119312513261334/d512428d10k.htm,https://www.sec.gov//Archives/edgar/data/1002047/000119312512275547/d328654d10k.htm,https://www.sec.gov//Archives/edgar/data/1002047/000119312511171858/d10k.htm,,,,,,,,,
NFLX,https://www.sec.gov//Archives/edgar/data/1065280/000106528019000043/form10k_q418.htm,https://www.sec.gov//Archives/edgar/data/1065280/000162828018000941/q4nflx201710ka.htm,https://www.sec.gov//Archives/edgar/data/1065280/000106528018000069/q4nflx201710k.htm,https://www.sec.gov//Archives/edgar/data/1065280/000162828017000496/nflx201610k.htm,https://www.sec.gov//Archives/edgar/data/1065280/000106528016000047/nflx201510k.htm,https://www.sec.gov//Archives/edgar/data/1065280/000106528015000006/nflx201410k.htm,https://www.sec.gov//Archives/edgar/data/1065280/000106528014000006/nflx10k2013.htm,https://www.sec.gov//Archives/edgar/data/1065280/000106528013000008/nflx1231201210kdoc.htm,https://www.sec.gov//Archives/edgar/data/1065280/000119312512053009/d260328d10k.htm,https://www.sec.gov//Archives/edgar/data/1065280/000119312511040217/d10k.htm,https://www.sec.gov//Archives/edgar/data/1065280/000119312510036181/d10k.htm,,,,,,,
NWL,https://www.sec.gov//Archives/edgar/data/814453/000119312519061714/d660135d10k.htm,https://www.sec.gov//Archives/edgar/data/814453/000119312518067603/d494599d10k.htm,https://www.sec.gov//Archives/edgar/data/814453/000081445317000027/nwl-12312016x10k.htm,https://www.sec.gov//Archives/edgar/data/814453/000081445316000176/nwl-12312015x10k.htm,https://www.sec.gov//Archives/edgar/data/814453/000081445315000041/nwl-12312014x10k.htm,https://www.sec.gov//Archives/edgar/data/814453/000081445314000038/nwl-12312013x10k.htm,https://www.sec.gov//Archives/edgar/data/814453/000081445313000036/nwl-12312012x10k.htm,https://www.sec.gov//Archives/edgar/data/814453/000081445312000054/nwl-12312011.htm,https://www.sec.gov//Archives/edgar/data/814453/000119312511052372/d10k.htm,,,,,,,,,
NFX,https://www.sec.gov//Archives/edgar/data/912750/000091275018000004/nfx201710-k.htm,https://www.sec.gov//Archives/edgar/data/912750/000091275017000003/nfx201610-k.htm,https://www.sec.gov//Archives/edgar/data/912750/000091275016000053/nfx201510-k.htm,https://www.sec.gov//Archives/edgar/data/912750/000091275015000009/nfx201410-kv2.htm,https://www.sec.gov//Archives/edgar/data/912750/000091275014000014/nfx201310-k.htm,https://www.sec.gov//Archives/edgar/data/912750/000119312513077266/d470119d10k.htm,https://www.sec.gov//Archives/edgar/data/912750/000119312512080837/d290661d10k.htm,https://www.sec.gov//Archives/edgar/data/912750/000095012311024275/h79749be10vkza.htm,https://www.sec.gov//Archives/edgar/data/912750/000095012310017899/h69746e10vk.htm,,,,,,,,,
NEM,https://www.sec.gov//Archives/edgar/data/1164727/000155837019000806/nem-20181231x10k.htm,https://www.sec.gov//Archives/edgar/data/1164727/000155837018000894/nem-20171231x10k.htm,https://www.sec.gov//Archives/edgar/data/1164727/000155837017000729/nem-20161231x10k.htm,https://www.sec.gov//Archives/edgar/data/1164727/000155837016003258/nem-20151231x10k.htm,https://www.sec.gov//Archives/edgar/data/1164727/000156459015000777/nem-10k_20141231.htm,https://www.sec.gov//Archives/edgar/data/1164727/000119312514061205/d653301d10k.htm,https://www.sec.gov//Archives/edgar/data/1164727/000119312513070256/d462654d10k.htm,https://www.sec.gov//Archives/edgar/data/1164727/000119312512075918/d263670d10k.htm,https://www.sec.gov//Archives/edgar/data/1164727/000095012311017350/d79003e10vk.htm,https://www.sec.gov//Archives/edgar/data/1164727/000095012310016613/d70495e10vk.htm,,,,,,,,
NWSA,https://www.sec.gov//Archives/edgar/data/1564708/000119312518249117/d603651d10k.htm,https://www.sec.gov//Archives/edgar/data/1564708/000119312517257248/d412501d10k.htm,https://www.sec.gov//Archives/edgar/data/1564708/000119312516679975/d210462d10k.htm,https://www.sec.gov//Archives/edgar/data/1564708/000119312515288946/d55323d10k.htm,https://www.sec.gov//Archives/edgar/data/1564708/000119312514309269/d740541d10k.htm,,,,,,,,,,,,,
NWS,https://www.sec.gov//Archives/edgar/data/1564708/000119312518249117/d603651d10k.htm,https://www.sec.gov//Archives/edgar/data/1564708/000119312517257248/d412501d10k.htm,https://www.sec.gov//Archives/edgar/data/1564708/000119312516679975/d210462d10k.htm,https://www.sec.gov//Archives/edgar/data/1564708/000119312515288946/d55323d10k.htm,https://www.sec.gov//Archives/edgar/data/1564708/000119312514309269/d740541d10k.htm,,,,,,,,,,,,,
NEE,https://www.sec.gov//Archives/edgar/data/37634/000075330819000039/nee-12312018x10k.htm,https://www.sec.gov//Archives/edgar/data/37634/000075330818000013/nee-12312017x10k.htm,https://www.sec.gov//Archives/edgar/data/37634/000075330817000060/nee-12312016x10k.htm,https://www.sec.gov//Archives/edgar/data/37634/000075330816000337/nee-12312015x10k.htm,https://www.sec.gov//Archives/edgar/data/37634/000075330815000079/nee-12312014x10k.htm,https://www.sec.gov//Archives/edgar/data/37634/000075330814000025/nee-12312013x10k.htm,https://www.sec.gov//Archives/edgar/data/37634/000075330813000023/nee-12312012x10k.htm,https://www.sec.gov//Archives/edgar/data/37634/000075330812000025/nee-12312011x10k.htm,https://www.sec.gov//Archives/edgar/data/37634/000075330811000025/form10k123110.htm,https://www.sec.gov//Archives/edgar/data/37634/000075330810000025/form10k123109.htm,,,,,,,,
NLSN,https://www.sec.gov//Archives/edgar/data/1492633/000156459019005165/nlsnnv-10k_20181231.htm,https://www.sec.gov//Archives/edgar/data/1492633/000156459018001617/nlsnnv-10k_20171231.htm,https://www.sec.gov//Archives/edgar/data/1492633/000156459017001729/nlsnnv-10k_20161231.htm,https://www.sec.gov//Archives/edgar/data/1492633/000156459016012905/nlsnnv-10k_20151231.htm,https://www.sec.gov//Archives/edgar/data/1492633/000156459015000780/nlsnnv-10k_20141231.htm,https://www.sec.gov//Archives/edgar/data/1492633/000156459014000287/nlsnnv-10k_20131231.htm,https://www.sec.gov//Archives/edgar/data/1492633/000119312513070319/d446881d10k.htm,https://www.sec.gov//Archives/edgar/data/1492633/000119312512072683/d262594d10k.htm,,,,,,,,,,
NKE,https://www.sec.gov//Archives/edgar/data/320187/000032018718000142/nke-5312018x10k.htm,https://www.sec.gov//Archives/edgar/data/320187/000032018717000090/nke-5312017x10k.htm,https://www.sec.gov//Archives/edgar/data/320187/000032018716000336/nke-5312016x10k.htm,https://www.sec.gov//Archives/edgar/data/320187/000032018715000113/nke-5312015x10k.htm,https://www.sec.gov//Archives/edgar/data/320187/000032018714000097/nke-5312014x10k.htm,https://www.sec.gov//Archives/edgar/data/320187/000032018713000092/nke-5312013x10k.htm,https://www.sec.gov//Archives/edgar/data/320187/000119312512312306/d341264d10k.htm,https://www.sec.gov//Archives/edgar/data/320187/000119312511194791/d10k.htm,https://www.sec.gov//Archives/edgar/data/320187/000119312510161874/d10k.htm,,,,,,,,,
NI,https://www.sec.gov//Archives/edgar/data/1111711/000111171119000008/ni-20181231x10k.htm,https://www.sec.gov//Archives/edgar/data/1111711/000111171118000008/ni-20171231x10k.htm,https://www.sec.gov//Archives/edgar/data/1111711/000111171117000037/ni-20161231x10ka.htm,https://www.sec.gov//Archives/edgar/data/1111711/000111171117000011/ni-20161231x10k.htm,https://www.sec.gov//Archives/edgar/data/1111711/000111171116000049/ni-20151231x10kq4.htm,https://www.sec.gov//Archives/edgar/data/1111711/000111171115000008/ni-20141231x10k.htm,https://www.sec.gov//Archives/edgar/data/1111711/000111171114000016/ni-20131231x10k.htm,https://www.sec.gov//Archives/edgar/data/1111711/000111171113000007/ni-20121231x10k.htm,https://www.sec.gov//Archives/edgar/data/1111711/000119312512077712/d260054d10k.htm,https://www.sec.gov//Archives/edgar/data/1111711/000095012311019598/c62032e10vk.htm,,,,,,,,
NBL,https://www.sec.gov//ix?doc=/Archives/edgar/data/72207/000007220719000018/nbl-20181231x10k.htm,https://www.sec.gov//Archives/edgar/data/72207/000007220718000020/nbl-20171231x10k.htm,https://www.sec.gov//Archives/edgar/data/72207/000007220717000014/nbl-20161231x10k.htm,https://www.sec.gov//Archives/edgar/data/72207/000007220716000070/nbl-20151231x10k.htm,https://www.sec.gov//Archives/edgar/data/72207/000007220715000007/nbl-20141231x10k.htm,https://www.sec.gov//Archives/edgar/data/72207/000007220714000008/nbl-20131231x10k.htm,https://www.sec.gov//Archives/edgar/data/72207/000007220713000013/nbl-20121231x10kf.htm,https://www.sec.gov//Archives/edgar/data/72207/000114036112006454/form10k.htm,https://www.sec.gov//Archives/edgar/data/72207/000114036111007888/form10k.htm,https://www.sec.gov//Archives/edgar/data/72207/000007220710000006/form10-k.htm,,,,,,,,
JWN,https://www.sec.gov//Archives/edgar/data/72333/000007233319000060/jwn-222019x10k.htm,https://www.sec.gov//Archives/edgar/data/72333/000007233318000049/jwn-232018x10k.htm,https://www.sec.gov//Archives/edgar/data/72333/000007233317000071/jwn-1282017x10k.htm,https://www.sec.gov//Archives/edgar/data/72333/000007233316000260/jwn-1302016x10k.htm,https://www.sec.gov//Archives/edgar/data/72333/000007233315000041/jwn-1312015x10k.htm,https://www.sec.gov//Archives/edgar/data/72333/000007233314000036/jwn-212014x10k.htm,https://www.sec.gov//Archives/edgar/data/72333/000007233313000039/jwn-222013x10k.htm,https://www.sec.gov//Archives/edgar/data/72333/000119312512119641/d264543d10k.htm,https://www.sec.gov//Archives/edgar/data/72333/000119312511071211/d10k.htm,https://www.sec.gov//Archives/edgar/data/72333/000095012310026782/v54971e10vk.htm,,,,,,,,
NSC,https://www.sec.gov//Archives/edgar/data/702165/000070216519000012/nsc1231201810-k.htm,https://www.sec.gov//Archives/edgar/data/702165/000070216518000011/nsc1231201710-knew.htm,https://www.sec.gov//Archives/edgar/data/702165/000070216517000018/nsc1231201610-k.htm,https://www.sec.gov//Archives/edgar/data/702165/000070216516000162/nsc1231201510-k.htm,https://www.sec.gov//Archives/edgar/data/702165/000070216515000023/nsc1231201410-k.htm,https://www.sec.gov//Archives/edgar/data/702165/000070216514000019/nsc13.htm,https://www.sec.gov//Archives/edgar/data/702165/000070216513000042/nsc12.htm,https://www.sec.gov//Archives/edgar/data/702165/000070216512000043/nsc11.htm,https://www.sec.gov//Archives/edgar/data/702165/000070216511000047/nsc10s.htm,https://www.sec.gov//Archives/edgar/data/702165/000070216510000049/nsc09s.htm,,,,,,,,
NTRS,https://www.sec.gov//Archives/edgar/data/73124/000007312419000088/a201810-k.htm,https://www.sec.gov//Archives/edgar/data/73124/000007312418000141/a201710-k.htm,https://www.sec.gov//Archives/edgar/data/73124/000007312417000117/a201610-k.htm,https://www.sec.gov//Archives/edgar/data/73124/000007312416000324/ntrs2015123110-k.htm,https://www.sec.gov//Archives/edgar/data/73124/000119312515065963/d802907d10k.htm,https://www.sec.gov//Archives/edgar/data/73124/000119312514069870/d619551d10k.htm,https://www.sec.gov//Archives/edgar/data/73124/000119312513076407/d417421d10k.htm,https://www.sec.gov//Archives/edgar/data/73124/000119312512078391/d238252d10k.htm,https://www.sec.gov//Archives/edgar/data/73124/000119312511047592/d10k.htm,https://www.sec.gov//Archives/edgar/data/73124/000119312510042685/d10k.htm,,,,,,,,
NOC,https://www.sec.gov//Archives/edgar/data/1133421/000113342119000007/noc-12312018x10k.htm,https://www.sec.gov//Archives/edgar/data/1133421/000113342118000005/noc-12312017x10k.htm,https://www.sec.gov//Archives/edgar/data/1133421/000113342117000008/noc-12312016x10k.htm,https://www.sec.gov//Archives/edgar/data/1133421/000113342116000065/noc-12312015x10k.htm,https://www.sec.gov//Archives/edgar/data/1133421/000113342115000008/noc-12312014x10k.htm,https://www.sec.gov//Archives/edgar/data/1133421/000113342114000006/noc-12312013x10k.htm,https://www.sec.gov//Archives/edgar/data/1133421/000113342113000007/noc-12312012x10k.htm,https://www.sec.gov//Archives/edgar/data/1133421/000119312512045323/d250683d10k.htm,https://www.sec.gov//Archives/edgar/data/1133421/000095012311010835/v57435e10vk.htm,https://www.sec.gov//Archives/edgar/data/1133421/000095012310010126/v54508e10vk.htm,,,,,,,,
NCLH,https://www.sec.gov//Archives/edgar/data/1513761/000114420419010508/tv513897_10k.htm,https://www.sec.gov//Archives/edgar/data/1513761/000114420418011097/tv486495_10k.htm,https://www.sec.gov//Archives/edgar/data/1513761/000157104917001650/t1700165_10k.htm,https://www.sec.gov//Archives/edgar/data/1513761/000157104916012414/t1600485_10k.htm,https://www.sec.gov//Archives/edgar/data/1513761/000157104915001498/t1500098_10k.htm,https://www.sec.gov//Archives/edgar/data/1513761/000119312514062855/d662798d10k.htm,,,,,,,,,,,,
